code_iata,code_oaci,name,iso_country,latitude_deg,longitude_deg
JSY,LGSO,Syros Airport,GR,37.4227981567,24.9508991241
SPJ,LGSP,Sparti Airfield,GR,36.9739,22.5263
JTR,LGSR,Santorini Airport,GR,36.399200439453125,25.47929954528809
JSH,LGST,Sitia Airport,GR,35.21609878540039,26.101299285888672
SKU,LGSY,Skiros Airport,GR,38.9676017761,24.4871997833
SKG,LGTS,Thessaloniki Macedonia International Airport,GR,40.51928,22.970009
ZTH,LGZA,Zakynthos International Airport Dionysios Solomos,GR,37.7509,20.8843
BUD,LHBP,Budapest Liszt Ferenc International Airport,HU,47.43018,19.262393
DEB,LHDC,Debrecen International Airport,HU,47.488899,21.615299
PEV,LHPP,Pécs-Pogány Airport,HU,45.988891,18.242044
SOB,LHSM,Hévíz–Balaton Airport,HU,46.686391,17.159084
QAQ,LIAP,L'Aquila–Preturo Airport,IT,42.379902,13.3092
CRV,LIBC,Crotone Sant'Anna Pythagoras Airport,IT,38.9972,17.0802
BRI,LIBD,Bari Karol Wojtyła International Airport,IT,41.138901,16.760599
FOG,LIBF,Foggia Gino Lisa Airport,IT,41.433596,15.534566
TAR,LIBG,Taranto-Grottaglie Marcello Arlotta Airport,IT,40.517502,17.4032
LCC,LIBN,Lecce Galatina Air Base / Galatina Fortunato Cesari Airport,IT,40.239201,18.133301
PSR,LIBP,Abruzzo Airport,IT,42.431702,14.1811
BDS,LIBR,Brindisi Airport,IT,40.6576,17.947001
SUF,LICA,Lamezia Terme Sant'Eufemia International Airport,IT,38.905197,16.243762
CIY,LICB,Comiso Airport,IT,36.99583,14.60889
CTA,LICC,Catania-Fontanarossa Airport,IT,37.466801,15.0664
LMP,LICD,Lampedusa Airport,IT,35.497898,12.6181
PNL,LICG,Pantelleria Airport,IT,36.816502,11.9689
PMO,LICJ,Falcone–Borsellino Airport,IT,38.175999,13.091
REG,LICR,Reggio Calabria Airport,IT,38.071201,15.6516
TPS,LICT,Vincenzo Florio Airport Trapani-Birgi,IT,37.9114,12.488
NSY,LICZ,Sigonella Navy Air Base,IT,37.401699,14.9224
BLX,LIDB,Belluno Arturo dell'Oro Airport,IT,46.166549,12.250389
RAN,LIDR,Ravenna Airport,IT,44.364291,12.224996
AHO,LIEA,Alghero-Fertilia Airport,IT,40.632099,8.29077
DCI,LIED,Decimomannu Air Base,IT,39.354198,8.97248
CAG,LIEE,Cagliari Elmas Airport,IT,39.251499,9.05428
OLB,LIEO,Olbia Costa Smeralda Airport,IT,40.898701,9.51763
FNU,LIER,Oristano-Fenosu Airport,IT,39.895308,8.642661
TTB,LIET,Tortolì Airport,IT,39.9188,9.68298
MXP,LIMC,Milan Malpensa International Airport,IT,45.6306,8.72811
BGY,LIME,Milan Bergamo Airport / Antonio Locatelli Air Base,IT,45.670725,9.709223
TRN,LIMF,Turin Airport,IT,45.200802,7.64963
ALL,LIMG,Riviera Villanova d'Albenga International Airport,IT,44.050598,8.12743
GOA,LIMJ,Genoa Cristoforo Colombo Airport,IT,44.412039,8.840732
LIN,LIML,Milano Linate Airport,IT,45.445099,9.27674
PMF,LIMP,Parma Airport,IT,44.826351,10.29705
AOT,LIMW,Aosta Corrado Gex Airport,IT,45.738552,7.3683
CUF,LIMZ,Cuneo International Airport,IT,44.547001,7.62322
AVB,LIPA,Aviano Air Base,IT,46.031898,12.596503
BZO,LIPB,Bolzano Airport,IT,46.460201,11.3264
UDN,LIPD,Udine-Campoformido Air Base,IT,46.0308,13.18225
BLQ,LIPE,Bologna Guglielmo Marconi Airport,IT,44.5354,11.2887
TSF,LIPH,Treviso Antonio Canova Airport,IT,45.648399,12.1944
FRL,LIPK,Forlì Luigi Ridolfi Airport,IT,44.194801,12.0701
VBS,LIPO,Brescia Gabriele d'Annunzio Airport,IT,45.428902,10.3306
TRS,LIPQ,Trieste–Friuli Venezia Giulia Airport,IT,45.827499,13.4722
RMI,LIPR,Federico Fellini International Airport,IT,44.020302,12.6117
VRN,LIPX,Verona Villafranca Valerio Catullo Airport,IT,45.394955,10.887303
AOI,LIPY,Marche Airport,IT,43.616299,13.3623
VCE,LIPZ,Venice Marco Polo Airport,IT,45.505299,12.3519
LCV,LIQL,Lucca-Tassignano Airport,IT,43.825825,10.577928
SAY,LIQS,Siena-Ampugnano Airport,IT,43.256302,11.255
CIA,LIRA,Ciampino–G. B. Pastine International Airport,IT,41.7994,12.5949
FCO,LIRF,Rome–Fiumicino Leonardo da Vinci International Airport,IT,41.804532,12.251998
QSR,LIRI,Salerno Costa d'Amalfi Airport,IT,40.620399,14.9113
EBA,LIRJ,Marina di Campo Airport,IT,42.760871,10.239811
NAP,LIRN,Naples International Airport,IT,40.886002,14.2908
PSA,LIRP,Pisa International Airport,IT,43.683899,10.3927
FLR,LIRQ,"Florence Airport, Peretola",IT,43.808558,11.202822
GRS,LIRS,Grosseto Corrado Baccarini Air Base / Grosseto Airport,IT,42.759701,11.0719
PEG,LIRZ,Perugia San Francesco d'Assisi – Umbria International Airport,IT,43.095901,12.5132
LJU,LJLJ,Ljubljana Jože Pučnik Airport,SI,46.223701,14.4576
MBX,LJMB,Maribor Edvard Rusjan Airport,SI,46.4799,15.6861
POW,LJPZ,Portorož Airport,SI,45.47201,13.615951
NUA,LK-0005,Nuwara Eliya (Lake Gregory) Waterdrome,LK,6.95605,80.77927
LKC,LKC,Lekana Airport,CG,-2.313,14.606
JCL,LKCS,České Budějovice South Bohemian Airport,CZ,48.9464,14.4275
UHE,LKKU,Kunovice Airport,CZ,49.0294,17.439699
KLV,LKKV,Karlovy Vary Airport,CZ,50.202999,12.915
HRA,LKMH,Mnichovo Hradiště Airport,CZ,50.540199,15.0066
OSR,LKMT,Ostrava Leos Janáček Airport,CZ,49.696301,18.111099
OLO,LKOL,Olomouc Airport,CZ,49.587712,17.209275
PED,LKPD,Pardubice Airport,CZ,50.01340103149414,15.73859977722168
PRV,LKPO,Přerov Air Base,CZ,49.4258,17.404699
PRG,LKPR,Václav Havel Airport Prague,CZ,50.100874,14.259911
BRQ,LKTB,Brno-Tuřany Airport,CZ,49.15129852294922,16.694400787353516
VOD,LKVO,Vodochody Airport,CZ,50.216599,14.3958
ZBE,LKZA,Zábřeh Dolní Benešov Airfield,CZ,49.928258,18.075557
TLV,LLBG,Ben Gurion International Airport,IL,32.011398,34.8867
BEV,LLBS,Beersheba (Teyman) Airport,IL,31.287000656128,34.722999572754
ETM,LLER,Ramon International Airport,IL,29.727009,35.014116
EIY,LLEY,Ein Yahav Airfield,IL,30.621700286865234,35.20330047607422
LLH,LLH,La Lima - Reginaldo Hammer Airport,HN,15.442801,-87.898564
HFA,LLHA,Haifa International Airport,IL,32.80939865112305,35.04309844970703
RPN,LLIB,Rosh Pina Airport,IL,32.980999,35.571899
KSW,LLKS,Kiryat Shmona Airport,IL,33.216275,35.59622
LLL,LLL,Lissadell Airport,AU,-16.661,128.594
MTZ,LLMZ,Bar Yehuda Airfield,IL,31.328199,35.388599
VTM,LLNV,Nevatim Air Base,IL,31.2082996368,35.012298584
VDA,LLOV,Ovda Airport,IL,29.9403,34.935799
MIP,LLRM,Ramon Air Base,IL,30.776100158691406,34.66669845581055
YOT,LLYT,Yotvata Airfield,IL,29.901111,35.0675
MLA,LMML,Malta International Airport,MT,35.857498,14.4775
LMV,LMV,Madivaru Airport,MV,5.457545,73.370261
LMZ,LMZ,Palma Airport,MZ,-10.7506,40.4702
MCM,LNMC,Monaco Heliport,MC,43.725798,7.419673
ANT,LOIC,Sankt Anton am Arlberg Heliport,AT,47.119621,10.240524
HOH,LOIH,Hohenems-Dornbirn Airfield,AT,47.384477,9.699776
LOM,LOM,Francisco Primo de Verdad y Ramos Airport,MX,21.258983,-101.943758
LOR,LOR,Lowe AHP (Fort Rucker) Heliport,US,31.35580063,-85.75119781
GRZ,LOWG,Graz Airport,AT,46.9911,15.4396
INN,LOWI,Innsbruck Airport,AT,47.260201,11.344
KLU,LOWK,Klagenfurt Airport,AT,46.642502,14.3377
LNZ,LOWL,Linz-Hörsching Airport / Vogler Air Base,AT,48.2332,14.1875
SZG,LOWS,Salzburg Airport,AT,47.793301,13.0043
VIE,LOWW,Vienna International Airport,AT,48.110298,16.5697
AVR,LPAR,Alverca Air Base,PT,38.883301,-9.0301
SMA,LPAZ,Santa Maria Airport,PT,36.97140121459961,-25.17060089111328
BGC,LPBG,Bragança Airport,PT,41.8578,-6.70713
BYJ,LPBJ,Beja Airport / Airbase,PT,38.078899,-7.9324
BGZ,LPBR,Braga Municipal Aerodrome,PT,41.5871009827,-8.445139884949999
CHV,LPCH,Aerodromo de Chaves,PT,41.722356,-7.463064
CBP,LPCO,Aerodromo Municipal de Coimbra,PT,40.158758,-8.470815
CVU,LPCR,Corvo Airport,PT,39.671501,-31.1136
CAT,LPCS,Cascais Airport,PT,38.724998,-9.35523
FLW,LPFL,Flores Airport,PT,39.455299377441406,-31.13139915466309
FAO,LPFR,Faro Airport,PT,37.0144004822,-7.96590995789
GRW,LPGR,Graciosa Airport,PT,39.09220123291016,-28.029800415039062
HOR,LPHR,Horta Airport,PT,38.519901275634766,-28.715900421142575
TER,LPLA,Lajes Airport,PT,38.761799,-27.090799
FNC,LPMA,Madeira International Airport Cristiano Ronaldo,PT,32.697899,-16.7745
QLR,LPMR,Monte Real Air Base,PT,39.828335,-8.8875
PDL,LPPD,João Paulo II Airport,PT,37.7411994934,-25.6979007721
PIX,LPPI,Pico Airport,PT,38.554298,-28.441299
PRM,LPPM,Portimão Airport,PT,37.1493,-8.58396
OPO,LPPR,Francisco de Sá Carneiro Airport,PT,41.2481002808,-8.68138980865
PXO,LPPS,Porto Santo Airport,PT,33.0733985901,-16.3500003815
LIS,LPPT,Lisbon Humberto Delgado Airport,PT,38.7813,-9.13592
SJZ,LPSJ,São Jorge Airport,PT,38.665501,-28.1758
VRL,LPVR,Vila Real Airport,PT,41.2743,-7.72047
VSE,LPVZ,Aerodromo Goncalves Lobato (Viseu Airport),PT,40.725498,-7.88899
BNX,LQBK,Banja Luka International Airport,BA,44.941399,17.297501
OMO,LQMO,Mostar International Airport,BA,43.282901763916016,17.84589958190918
SJJ,LQSA,Sarajevo International Airport,BA,43.8246,18.331499
TZL,LQTZ,Tuzla International Airport,BA,44.458698,18.7248
ARW,LRAR,Arad International Airport,RO,46.176601,21.261999
BCM,LRBC,Bacău George Enescu International  Airport,RO,46.5219,26.910299
BAY,LRBM,Maramureș International Airport,RO,47.658444,23.464445
BBU,LRBS,Bucharest Băneasa Aurel Vlaicu International Airport,RO,44.503201,26.1021
GHV,LRBV,Brașov-Ghimbav International Airport,RO,45.70558,25.522871
CND,LRCK,Mihail Kogălniceanu International Airport,RO,44.362202,28.4883
CLJ,LRCL,Cluj Avram Iancu International Airport,RO,46.787425,23.684292
CSB,LRCS,Caransebeş Airport,RO,45.420142,22.252507
CRA,LRCV,Craiova International Airport,RO,44.3181,23.888599
IAS,LRIA,Iaşi Airport,RO,47.180278,27.620833
OMR,LROD,Oradea International Airport,RO,47.025299072265625,21.90250015258789
OTP,LROP,Bucharest Henri Coandă International Airport,RO,44.572127,26.103396
SBZ,LRSB,Sibiu International Airport,RO,45.785841,24.086666
SUJ,LRSM,Satu Mare International Airport,RO,47.7033,22.8857
SCV,LRSV,Suceava Stefan cel Mare Airport,RO,47.6875,26.35409927368164
TCE,LRTC,Tulcea Danube Delta Airport,RO,45.0625,28.7143
TGM,LRTM,Târgu Mureş Transilvania International Airport,RO,46.467701,24.4125
TSR,LRTR,Timişoara Traian Vuia Airport,RO,45.809898,21.3379
GVA,LSGG,Geneva Cointrin International Airport,CH,46.238098,6.10895
SIR,LSGS,Sion Airport,CH,46.219166,7.326944
EML,LSME,Emmen Air Base,CH,47.092444,8.305184
VIP,LSMP,Payerne Air Base,CH,46.8432,6.91506
LUG,LSZA,Lugano Airport,CH,46.004299,8.91058
BRN,LSZB,Bern Airport,CH,46.912868,7.498512
BXO,LSZC,Buochs Airport,CH,46.974444,8.396944
ZRH,LSZH,Zürich Airport,CH,47.458056,8.548056
ACH,LSZR,Sankt Gallen Altenrhein Airport,CH,47.485001,9.56077
SMV,LSZS,Samedan Airport,CH,46.5341,9.88411
ESB,LTAC,Esenboğa International Airport,TR,40.128101,32.995098
ANK,LTAD,Etimesgut Air Base,TR,39.949798584,32.6885986328
ADA,LTAF,Adana Şakirpaşa Airport,TR,36.982201,35.280399
UAB,LTAG,İncirlik Air Base,TR,37.002102,35.4259
AFY,LTAH,Afyon Air Base,TR,38.726398,30.601101
AYT,LTAI,Antalya International Airport,TR,36.898701,30.800501
GZT,LTAJ,Gaziantep International Airport,TR,36.947201,37.478699
KFS,LTAL,Kastamonu Airport,TR,41.314201,33.795799
KYA,LTAN,Konya Airport,TR,37.979,32.561901
MZH,LTAP,Amasya Merzifon Airport,TR,40.829399,35.521999
VAS,LTAR,Sivas Nuri Demirağ Airport,TR,39.813801,36.9035
ONQ,LTAS,Zonguldak Çaycuma Airport,TR,41.506401,32.0886
MLX,LTAT,Malatya Erhaç Airport,TR,38.4352989197,38.0909996033
ASR,LTAU,Kayseri Erkilet Airport,TR,38.770401001,35.4953994751
TJK,LTAW,Tokat Airport,TR,40.32472,36.39056
DNZ,LTAY,Çardak Airport,TR,37.7855987549,29.7012996674
NAV,LTAZ,Nevşehir Kapadokya Airport,TR,38.7719,34.5345
ISL,LTBA,İstanbul Atatürk Airport,TR,40.971913,28.823714
CII,LTBD,Aydın Çıldır Airport,TR,37.815389,27.887566
BZI,LTBF,Balıkesir Airport,TR,39.619301,27.926001
BDM,LTBG,Bandırma Airport,TR,40.318001,27.977699
CKZ,LTBH,Çanakkale Airport,TR,40.1376991272,26.4267997742
ESK,LTBI,Eskişehir Air Base,TR,39.7841,30.5821
ADB,LTBJ,Adnan Menderes International Airport,TR,38.2924,27.157
IGL,LTBL,Çiğli Airbase,TR,38.513,27.010099
USQ,LTBO,Uşak Airport,TR,38.681499,29.471701
KCO,LTBQ,Cengiz Topel Airport,TR,40.735001,30.0833
YEI,LTBR,Bursa Yenişehir Airport,TR,40.255199,29.562599
DLM,LTBS,Dalaman International Airport,TR,36.7131004333,28.7924995422
TEQ,LTBU,Tekirdağ Çorlu Airport,TR,41.13819885253906,27.919099807739254
BXN,LTBV,Bodrum-Imsık Airport,TR,37.140099,27.669701
AOE,LTBY,Anadolu Airport,TR,39.809898,30.5194
KZR,LTBZ,Zafer Airport,TR,39.113079,30.128111
EZS,LTCA,Elazığ Airport,TR,38.597974,39.28348
OGU,LTCB,Ordu–Giresun Airport,TR,40.966872,38.085995
DIY,LTCC,Diyarbakır Airport,TR,37.893902,40.201
ERC,LTCD,Erzincan Airport,TR,39.7102012634,39.5270004272
ERZ,LTCE,Erzurum International Airport,TR,39.956501,41.1702
KSY,LTCF,Kars Airport,TR,40.562198638916016,43.1150016784668
TZX,LTCG,Trabzon International Airport,TR,40.995098,39.7897
VAN,LTCI,Van Ferit Melen Airport,TR,38.46820068359375,43.332298278808594
BAL,LTCJ,Batman Airport,TR,37.9290008545,41.1166000366
MSR,LTCK,Muş Airport,TR,38.74779891967773,41.66120147705078
SXZ,LTCL,Siirt Airport,TR,37.97890090942383,41.84040069580078
NOP,LTCM,Sinop Airport,TR,42.018313,35.071774
KCM,LTCN,Kahramanmaraş Airport,TR,37.5388259888,36.9535217285
AJI,LTCO,Ağrı Airport,TR,39.655642,43.025742
ADF,LTCP,Adıyaman Airport,TR,37.7314,38.468899
MQM,LTCR,Mardin Airport,TR,37.2233009338,40.6316986084
GNY,LTCS,Şanlıurfa GAP Airport,TR,37.445663,38.895592
IGD,LTCT,Iğdır Airport,TR,39.976627,43.876648
BGG,LTCU,Bingöl Airport,TR,38.860131,40.594489
NKT,LTCV,Şırnak Şerafettin Elçi Airport,TR,37.3647,42.0582
YKO,LTCW,Hakkari Yüksekova Airport,TR,37.5497,44.2381
HTY,LTDA,Hatay Airport,TR,36.362778,36.282223
COV,LTDB,Çukurova International Airport,TR,36.890908,35.070522
LTF,LTF,Leitre Airport,PG,-2.8337,141.6257
IZM,LTFB,Selçuk Efes Airport,TR,37.950699,27.329
ISE,LTFC,Süleyman Demirel International Airport,TR,37.8554,30.368401
EDO,LTFD,Balıkesir Koca Seyit Airport,TR,39.5546,27.0138
BJV,LTFE,Milas Bodrum International Airport,TR,37.250599,27.664301
GZP,LTFG,Gazipaşa-Alanya Airport,TR,36.299217,32.300598
SZF,LTFH,Samsun-Çarşamba Airport,TR,41.253988,36.567546
SAW,LTFJ,Istanbul Sabiha Gökçen International Airport,TR,40.898602,29.3092
GKD,LTFK,Gökçeada Airport,TR,40.204498,25.883302
IST,LTFM,İstanbul Airport,TR,41.261297,28.741951
RZV,LTFO,Rize–Artvin Airport,TR,41.179766,40.848802
BZY,LUBL,Bălți International Airport,MD,47.837666,27.781108
RMO,LUKK,Chişinău International Airport,MD,46.9277,28.931
LWA,LWA,Lebak Rural Airport,PH,6.6739,124.0581
OHD,LWOH,Ohrid St. Paul the Apostle Airport,MK,41.18,20.7423
SKP,LWSK,Skopje International Airport,MK,41.958087,21.622581
GIB,LXGB,Gibraltar Airport,GI,36.151199,-5.34966
BCQ,LY-BCQ,Brak Airport,LY,27.653,14.272
DNF,LY-DNF,Martuba Air Base,LY,32.542,22.745001
BEG,LYBE,Belgrade Nikola Tesla Airport,RS,44.818401,20.309099
IVG,LYBR,Berane Airport,ME,42.8390007019043,19.86199951171875
BJY,LYBT,Batajnica Air Base,RS,44.935299,20.2575
KVO,LYKV,Morava Airport,RS,43.817519,20.586662
INI,LYNI,Niš Constantine the Great Airport,RS,43.337009,21.85451
TGD,LYPG,Podgorica Airport / Podgorica Golubovci Airbase,ME,42.359402,19.2519
TIV,LYTV,Tivat Airport,ME,42.40470123291016,18.72330093383789
UZC,LYUZ,Ponikve Airport,RS,43.898899,19.697701
LZG,LZG,Langzhong Gucheng Airport,CN,31.50191,106.034417
BTS,LZIB,M. R. Štefánik Airport,SK,48.1702,17.2127
KSC,LZKZ,Košice International Airport,SK,48.663101,21.2411
LUE,LZLU,Lučenec Airfield,SK,48.339401,19.7358
PZY,LZPP,Piešťany Airport,SK,48.62519836425781,17.828399658203125
POV,LZPW,Prešov Air Base,SK,49.02970123291,21.315599441528
SLD,LZSL,Sliač Airport,SK,48.63779830932617,19.13409996032715
TAT,LZTT,Poprad-Tatry Airport,SK,49.073601,20.2411
ILZ,LZZI,Žilina-Dolný Hričov Airport,SK,49.233292,18.613386
DRU,M26,Drummond Airport,US,46.621599,-113.201751
GLN,MA-GLN,Guelmim Airport,MA,29.026699,-10.0503
UWA,MA53,Ware Airport,US,42.282001495361,-72.214797973633
MAP,MAP,Mamai Airport,PG,-10.290833,149.519167
GDT,MBGT,JAGS McCartney International Airport,TC,21.4445,-71.142303
MDS,MBMC,Middle Caicos Airport,TC,21.82602,-71.8025
NCA,MBNC,North Caicos Airport,TC,21.916094,-71.942954
PIC,MBPI,Pine Cay Airport,TC,21.874661,-72.090573
PLS,MBPV,Providenciales International Airport,TC,21.773697,-72.268321
XSC,MBSC,South Caicos Airport,TC,21.515699,-71.528503
SLX,MBSY,Salt Cay Airport,TC,21.3330001831,-71.1999969482
BRX,MDBH,Maria Montez International Airport,DO,18.25149917602539,-71.12039947509766
CBJ,MDCR,Cabo Rojo Airport,DO,17.929000854492188,-71.6447982788086
AZS,MDCY,Samaná El Catey International Airport,DO,19.269259,-69.737405
COZ,MDCZ,Constanza - Expedición 14 de Junio National Airport,DO,18.907499,-70.721901
JBQ,MDJB,La Isabela International Airport,DO,18.57250022888184,-69.98560333251953
LRM,MDLR,Casa De Campo International Airport,DO,18.452222,-68.911111
PUJ,MDPC,Punta Cana International Airport,DO,18.5674,-68.363403
POP,MDPP,Gregorio Luperon International Airport,DO,19.7579,-70.57
SDQ,MDSD,Las Américas International Airport,DO,18.42970085144,-69.668899536133
STI,MDST,Cibao International Airport,DO,19.406099319458008,-70.60469818115234
MDV,MDV,Médouneu Airport,GQ,1.0085,10.7552
LIZ,ME16,Loring International Airport,US,46.950401,-67.885902
MEF,MEF,Melfi Airport,TD,11.060192,17.944495
NKO,MG-0020,Ankokoambo Airport,MG,-16.594919,44.453654
RLR,MG-0021,Relais de la Reine Airport,MG,-22.645343,45.323914
DOA,MG-DOA,Doany Airport,MG,-14.3681001663208,49.51079940795898
CBV,MGCB,Coban Airport,GT,15.469,-90.4067
CMM,MGCR,Carmelita Airport,GT,17.461201,-90.053703
CTF,MGCT,Coatepeque Airport,GT,14.6942,-91.8825
GUA,MGGT,La Aurora Airport,GT,14.5833,-90.527496
HUG,MGHT,Huehuetenango Airport,GT,15.316667,-91.505556
MGI,MGI,National Wildlife Refuge Airport,US,28.323,-96.464
MGP,MGP,Manga Airport,PG,-4.147,153.0186
PBR,MGPB,Puerto Barrios Airport,GT,15.7309,-88.583801
PKJ,MGPG,Playa Grande Airport,GT,15.9975,-90.741699
PON,MGPP,Poptún Airport,GT,16.325799942017,-89.41609954834
AQB,MGQC,Quiché Airport,GT,15.0122,-91.150597
AAZ,MGQZ,Quezaltenango Airport,GT,14.8656,-91.501999
RUV,MGRB,Rubelsanto Airport,GT,15.992,-90.445297
LCF,MGRD,Las Vegas Airport,GT,15.668363,-88.961763
RER,MGRT,Retalhuleu Airport,GT,14.521431,-91.697001
GSJ,MGSJ,San José Airport,GT,13.9362,-90.8358
FRS,MGTK,Mundo Maya International Airport,GT,16.913799,-89.866402
UJE,MH-0004,Ujae Atoll Airport,MH,8.92806,165.761993
AIM,MH-AIM,Ailuk Airport,MH,10.2168,169.983002
AUL,MH-AUL,Aur Island Airport,MH,8.14528,171.173004
BII,MH-BII,Enyu Airfield,MH,11.5225,165.565002
EBN,MH-EBN,Ebadon Airport,MH,9.330559730529783,166.82000732421875
JAT,MH-JAT,Jabot Airport,MH,7.749775,168.977838
JEJ,MH-JEJ,Jeh Airport,MH,7.565350055690001,168.962005615
LIK,MH-LIK,Likiep Airport,MH,9.82316,169.307999
LML,MH-LML,Lae Island Airport,MH,8.92111,166.264999
MAV,MH-MAV,Maloelap Island Airport,MH,8.70444,171.229996
MJB,MH-MJB,Mejit Atoll Airport,MH,10.283302,170.869
MJE,MH-MJE,Majkin Airport,MH,8.163362,168.173862
NDK,MH-NDK,Namorik Airport,MH,5.633005,168.125631
RNP,MH-RNP,Rongelap Island Airport,MH,11.1572,166.886993
TIC,MH-TIC,Tinak Airport,MH,7.121768,171.911584
UIT,MH-UIT,Jaluit Airport,MH,5.909213,169.637256
WJA,MH-WJA,Woja Airport,MH,7.450833,168.55
WTE,MH-WTE,Wotje Airport,MH,9.458333,170.238611
WTO,MH-WTO,Wotho Island Airport,MH,10.1733,166.003006
AHS,MHAH,Ahuas Airport,HN,15.4722,-84.352203
BHG,MHBL,Brus Laguna Airport,HN,15.7631,-84.543602
LUI,MHCR,Carta Airport,HN,15.033192,-86.692334
CYL,MHCS,Coyoles Airport,HN,15.445556,-86.675278
CDD,MHCU,Cauquira Airport,HN,15.316667,-83.591667
OAN,MHEA,El Arrayán Airport,HN,15.505556,-86.574722
CAA,MHGE,El Aguacate Airport,HN,14.875,-85.776108
GAC,MHGS,Celaque Gracias Airport,HN,14.573492,-88.595801
IRN,MHIR,Iriona Airport,HN,15.9391670227,-85.13722229
JUT,MHJU,Jutigalpa airport,HN,14.652600288391112,-86.22029876708984
LCE,MHLC,Goloson International Airport,HN,15.7425,-86.852997
LEZ,MHLE,La Esperanza Airport,HN,14.291111,-88.175003
SAP,MHLM,Ramón Villeda Morales International Airport,HN,15.4526,-87.923599
LMH,MHLN,Limon Airport,HN,15.856066,-85.443978
MHN,MHN,Hooker County Airport,US,42.042155,-101.059113
GJA,MHNJ,La Laguna Airport,HN,16.4454,-85.906601
PCH,MHPC,Palacios Airport,HN,15.955,-84.941391
PEU,MHPL,Puerto Lempira Airport,HN,15.2622,-83.781197
RTB,MHRO,Juan Manuel Gálvez International Airport,HN,16.316799,-86.523003
RUY,MHRU,Rioamarillo Airport,HN,14.914885,-89.007837
XPL,MHSC,Palmerola International Airport / José Enrique Soto Cano Air Base,HN,14.3824,-87.621201
TEA,MHTE,Tela Airport,HN,15.7759,-87.4758
TGU,MHTG,Toncontín International Airport,HN,14.0609,-87.217201
TJI,MHTJ,Trujillo Airport,HN,15.926599,-85.938573
TCF,MHTO,Tocoa Airport,HN,15.659722,-85.994164
SCD,MHUL,Sulaco Airport,HN,14.90719985961914,-87.26339721679688
UII,MHUT,Utila Airport,HN,16.1131,-86.880302
ORO,MHYR,Yoro Airport,HN,15.1275,-87.135
MIZ,MIZ,Mainoru Airstrip,AU,-14.0533,134.0942
MJJ,MJJ,Moki Airport,PG,-5.7181,145.2404
MJS,MJS,Maganja da Costa Airport,MZ,-17.3087,37.5
OCJ,MKBS,Ian Fleming International Airport,JM,18.404079,-76.969754
KIN,MKJP,Norman Manley International Airport,JM,17.935699462890625,-76.7874984741211
MBJ,MKJS,Sangster International Airport,JM,18.5037,-77.913399
POT,MKKJ,Ken Jones Airport,JM,18.1987991333,-76.53450012210001
NEG,MKNG,Negril Airport,JM,18.341712,-78.334164
KTP,MKTP,Tinson Pen Airport,JM,17.98859977722168,-76.82379913330078
MIJ,MLIP,Mili Island Airport,MH,6.084754,171.731419
HEB,MM-0002,Hinthada Airport,MM,17.633329391500002,95.4666976929
TZM,MM72,Aeródromo de Cupul,MX,21.155716,-88.172918
ACA,MMAA,General Juan N. Álvarez International Airport,MX,16.757126,-99.753113
NTR,MMAN,Del Norte International Airport,MX,25.865601,-100.237
AGU,MMAS,Jesús Terán Peredo International Airport,MX,21.699589,-102.318372
HUX,MMBT,Bahías de Huatulco International Airport,MX,15.774909,-96.260319
CNA,MMCA,Cananea National Airport,MX,31.06615,-110.097878
CVJ,MMCB,General Mariano Matamoros International Airport,MX,18.833922,-99.261818
ACN,MMCC,Ciudad Acuña New International Airport,MX,29.333662,-101.100555
CME,MMCE,Ciudad del Carmen International Airport,MX,18.65369987487793,-91.79900360107422
NCG,MMCG,Aeropuerto Municipal de Nuevo Casas Grandes,MX,30.3974,-107.875
CUL,MMCL,Bachigualato Federal International Airport,MX,24.76504,-107.475228
